U2_x	111111	111111	111111	111111	-0.18399999999999994	4
U2_x	111111	111111	111111	111111	0.17399999999999993	8
U2_x	111111	111111	111111	111111	-0.10799999999999998	1
Rxx_x	111111	111111	111111	111111	-0.08399999999999996	3
Rxx_x	111111	111111	111111	111111	0.1100000000000001	12
U2_x	111111	111111	111111	111111	-0.10199999999999998	7
U3_x	111111	111111	111111	111111	-0.04399999999999993	5
U2_x	111111	111111	111111	111111	0.07200000000000006	16
U2_x	111111	111111	111111	111111	-0.08199999999999996	1
U2_x	111111	111111	111111	111111	0.07800000000000007	11
111111	111111	111111	111111	U2_x	0.008000000000000007	16
Ryy_x	111111	111111	111111	111111	0.07000000000000006	2
111111	111111	111111	111111	U2_x	0.04200000000000004	11
U2_x	111111	111111	111111	111111	-0.11399999999999999	3
U2_x	111111	111111	111111	111111	0.1100000000000001	11
U2_x	111111	111111	111111	111111	0.09600000000000009	14
U2_x	111111	111111	111111	111111	-0.14600000000000002	6
111111	111111	111111	111111	U2_x	-0.02200000000000002	12
111111	111111	111111	111111	U3_x	0.018000000000000016	6
U2_x	111111	111111	111111	111111	-0.06999999999999995	0
U2_x	111111	111111	111111	111111	0.06600000000000006	12
U2_x	111111	111111	111111	111111	0.1260000000000001	10
U2_x	111111	111111	111111	111111	-0.15400000000000003	0
U2_x	111111	111111	111111	111111	0.09000000000000008	13
U2_x	111111	111111	111111	111111	-0.10199999999999998	3
U3_x	111111	111111	111111	111111	-0.02400000000000002	6
U2_x	111111	111111	111111	111111	-0.04999999999999993	7
U2_x	111111	111111	111111	111111	0.13600000000000012	14
111111	111111	111111	111111	U3_x	-0.04999999999999993	8
