U2_x	111111	111111	111111	111111	0.17799999999999994	15
U2_x	111111	111111	111111	111111	-0.126	9
U2_x	111111	111111	111111	111111	0.08200000000000007	13
U2_x	111111	111111	111111	111111	-0.21599999999999997	2
U2_x	111111	111111	111111	111111	-0.07599999999999996	6
U2_x	111111	111111	111111	111111	0.10200000000000009	8
U2_x	111111	111111	111111	111111	0.14000000000000012	14
U3_x	111111	111111	111111	111111	-0.05599999999999994	15
U2_x	111111	111111	111111	111111	-0.16600000000000004	5
Rxx_x	111111	111111	111111	111111	0.052000000000000046	0
U2_x	111111	111111	111111	111111	-0.03400000000000003	0
U2_x	111111	111111	111111	111111	0.06600000000000006	3
Rxx_x	111111	111111	111111	111111	-0.05399999999999994	8
111111	111111	111111	111111	U2_x	-0.026000000000000023	11
U2_x	111111	111111	111111	111111	-0.138	6
U2_x	111111	111111	111111	111111	0.10200000000000009	8
